label,text
4,Even tho I chipped a tooth on bacon... the food was so tasty...\n\nWe went to the location at the M hotel....
4,Terrific service in a comfortable environment and delicious Venezuelan food at a fair price.  Looking forward to a second visit... I wonder why more restaurant managers aren't this excited about their food?
4,"The Yummy:\nGood prices, friendly staff, fresh selection, bright & spacious atmosphere, parking spots reserved for hybrids (eco-friendly store)\n\nThe Yucky:\nBe careful when shopping for the near-expired food. Even though they're 50% off, some things are better left uneaten."
4,"This was one of the first places I ate at when I moved to Phoenix.  It was so good, I took my husband for dinner the next night.  Great food and atmosphere.  Love the outdoor seating.  Great staff as well!"
4,"Dinner at Bouchon was wonderful..I had the chicken dish and it was amazing, the dessert...brownie shaped wine corks are very good as well. I like the upscale but bistro ambiance. The food was comfort french with unique twists. Overall a very delicious meal, but for the price I might try somewhere else next time before heading back."
4,"Where have I been?  When did Carl's Jr go upscale?  Maybe I should have seen it with their $6000 combo (The commercial that says it's served only at the Palms - and staring the Maloof Brothers?) or maybe their $6.00 burger.  \n\nIn running some errands it was suggested that we eat here.  Not grab here or drive through here, but eat here.  I think I'd eaten inside a Carl's Jr maybe once before in my life.  \n\nIt's actually decent inside here.  There were 3 different TV's around the place, at the time all tuned on a different one of the ESPN channels.  I got this big Chicken salad for $6 and was shocked when it came out quite big.  And actually good.  And I was washing it down with a Squirt.  As I'm eating my salad, a girl there came over to see if I'd like a refill.  Are you serious?  I said no, but my companion said yes.  We had our drinks filled another time after that.  At the end, I wasn't sure if we were supposed to tip or not.  We left a buck just in case though we didn't see anyone else doing the same.  \n\nI didn't check out their nutritional info to know if it was actually healthy or if it just felt healthy - but it sure was a nice option to have vs. another burger or taco place."
4,"First of all, food here is really really cheap and they don't scrimp on the portions either. This is the place where you want to come when you're down on chips but still want to have some chicken rice. Food is not the best, but they certainly make it up for its affordable price and portion"
4,"The only thing that sucks about this place is that they DON'T have a location in Boston!!  Lol!  I came here for vaca in March and we literally came here 3 times for breakfast!!  \n\nThey have out of this world BLT bloody mary's and yes it is exactly what you are picturing!  Bloody mary rimmed with crushed up bacon, garnished with a slice of lettuce, tomato, and a slice of bacon, with a piece of white toast on the side for dipping!  My thoughts exactly!!!  It even came out on its own plate!\n\nWe were pretty overwhelmed with the menu because we wanted EVERYTHING on it!  A friend and I decided to share some things so we could try a little of it all.  First up, the Snickers pancake, yes just one, but that is all you need as it is 12 inches wide!  It was heavenly delicious!  Second, we got the Fried Chicken and Waffles (which were infused with slices of bacon).  Heart attack on a plate, YES!  But well worth it!  Lastly, the Hash dish with grilled chicken, asparagus, and sundried tomatoes atop homestyle potatoes with 2 eggs, and a fresh biscuit!  A bit on the healthy side compared to everything else, but fresh and tasty none the less!  The marmalade that came with the biscuit made it.  \n\nDefinitely make this stop a must on your Vegas vacation!!"
4,I really like this place for sushi. They have the option to have sushi rolls with brown rice instead of white. and every roll ive had there has been amazing. I really like the set up of the place as well.
4,I ordered the Eggs Benedict at Wanda's and it was very flavorful. The downside was that the egg was fried and no poached. The service was very good and the people were friendly! Definitely a place worth checking out. I was referred by someone from the DMV.
4,"I don't get my fro yo fix until June in chilly Chicago so I jumped at a visit to Yogurtland during my recent visit to Phoenix.  \n\nThis is when of those pay by the ounce places. After sampling about 5 different types of yogurt I decided on 1/2 peanut butter and 1/2 devils food.  Since they claim to be low-fat it seemed like a healthy option until I loaded it with reeses and all sort of other candy that made it extra delish. Can never go wrong with peanut butter flavored anything- especially when you load on the extra reeses!\n\nMy colleagues and I weren't the only ones with fro yo on our minds because Yogurtland was quite busy. And with tasty flavors, an impressive selection of toppings and affordable pricing I can sure see why!"
4,"Gurkha Brigade is not the most obvious eatery on Leith Walk, but is certainly not the worst.  It's predominantly a restaurant with plenty of clean and spaciously laid out table with a clean and friendly environment.  I went for their takeaway menu which, although quite expensive in comparison to other place in the area, was varied with plenty of different sauces, emats and vegetarian options.  I ordered the pork sungur which had incredibly tender chunks of meat in a spicy tomato and garlic sauce.  This, along with plain boiled rice and a coke came to about \u00a310 which seemed steep at the time, but the food's quality made up for it without a doubt.  \nMy friend ordered two starters of different pakoras which looked and - apparantly - tasted great.  We both agreed that it was worth a shot again, maybe next time after we get our student grants in though!"
4,"No wait at all... very cool people on the patio, and nice service.  The only reason I'm not giving it 5 stars is because I wasn't blown away by the food; however, was decent bar good.   My wife and I will definitely be going back!"
4,"Fantastic wine bar in the Old Town area, and surprisingly affordable. They accommodated a large bachelorette party (eyeroll, I know), and even gave us a special dessert for the bachelorette. \n\nI had to do double takes to check the wine bottles prices - incredible selections for extremely cheap. And there's a list of 10% on the back of inventory that they need to move.\n\nWine bars can typically disappoint with food - small plates, portions, and just mediocre. Not the case - portions were reasonable, and every hard-to-please girl was happy. Highly recommend the bruschetta sampler as a starter.\n\nCute patio, live music. Overall, a hit."
4,"This could have been a five star review if it was only relative to the food.  But I bumped it down just because of the no frills type place it is and the fact it can be extremely loud with all the sushi chefs constantly yelling or it's more like war cries but whatever.  I walked in there today and one of them started giving me a power clap style ovation....meh....my kind of guy so I obliged with my own clapping right back!  All in good fun :)\n\nOk, so no other place in Charlotte does a sushi buffet like this joint.  If you are hungry you can't find a better deal, it's something like $10, for all you can eat.  You could easily spend that on just 2 rolls anywhere else.  The sushi here is kind of \""Americanized\"" in my opinion.  I'm not complaining but seriously, just know that if you eat sushi that has been deep fried, um, that's not healthy.  \n\nThey keep time labels on the sushi plates so as to make sure the sushi is the freshest it can be but normally the sushi runs out before the time does, so that should tell you something!  It's really good.  \n\nI will continue to keep Ru San's in my Ru-tation for great local sushi spots! :)\n\nNote: It can get crowded so I suggest getting there as close to 11:30 for lunch, otherwise you may have to wait (even though probably not long)."
4,"Cute retro, mid century modern, designed yogurt shop. The shop girls are friendly but I do find it a bit odd that they come around and oversee patrons as they self-select the yogurt. I guess I'm just accustomed to being left to go hog wild in my yogurt selections without having to be self conscious about an employee looking over my shoulder. Maybe the shop is badly designed with bad blind spots and there are too many opportunities for us to get into trouble. Anyways I hope the shop finds a way to be less conspicuous about keeping an eye on us would-be troublemakers. \n\nKudos to their raspberry sauce. I was delighted that it didn't come in a squeeze bottle and contained bits of whole raspberries. Their topping selection as a whole is very impressive. You can get whole hostess cupcakes and little Debbie peanut butter wafers among other non-traditional toppings."
4,"Firkin On Paradise is a British themed pub in the Las Vegas Bar Belt at Paradise and Harmon. It is big on fun and small on price.\n\n   Throughout Firkin On Paradise, TVs show sports. Firkin ties in sports with beer and food specials. At the time of our visit during the soccer game $2 beers and a $5 fish and chips special were featured. \n\n  Here are several reasons I would return to  Firkin on Paradise. Their $4.50  price for beer is reasonable. By the way this is half the price that the Hofbrauhaus across the street charges. Their $2 beer special is sensational. The pub has an average noise level where I can hear myself talk and think. From the Yelp pictures, the food looks delicious. The servers are friendly and informative of the specials. There are plenty of TVs to watch sports that include soccer and football. There are pool tables. The British pub theme rocks. It is across from the Hard Rock where I can continue to have a good time. It is in back of Kiss Mini Golf (after a few beers Kiss Mini Golf could be challenging). And I am a fan of drinking  beer in a pub."
4,The food was very good - we all needed doggy bags!  Service was fast and friendly. Would definitely come back!
4,"Consistently good!!\nMy husband suggested this place for dinner last week. Our picky daughter however wasn't having it. I thought about eating eating here for a whole week and finally bribed my child with fortune cookies and went there for lunch today. \nI always order the same thing, pan fried noodles with shrimp (spicy). The vegetables and shrimp were cooked perfectly as usual. It is a lot of food, but it is hard not to eat the whole thing. My picky daughter actually enjoyed her chicken teriyaki with noodles. She ate most of it and of course finished with two fortune cookies.\nThe place has always been clean and the service friendly. I just wish they would bring all our meals out at the same time rather than one at a time."
4,"Finally tracked down Sausagefest at StrEATs. Originally, from Chicago's southside, we put the Polish and Hot Italian to the test. Both measured up! The Vietnamese rolls untraditional, but they totally work. It's a great bun to meat ratio. It's soft and chewy yet strong enough to hold all the tasty bites inside. The fries are skin on and fried crisp just like we could get back home, too. Rock on, Sausagefest! We'll be back for more."
4,"Excellent! \nI haven't been to a Red Lobster in literally YEARS!!\nWe had recently ate at a \""high end\"" sea food place in town, with an unbalanced product:value ratio. Red Lobster was a refreshing surprise at a fraction of the price. \n\nGF had a gift card, so we popped in during Lobster Fest.\nEverything, and I mean EVERYTHING was great!!\n\nWe were quoted 45 minutes for a table and were seated in 20.\nEvery point of contact was polite, but casual. The biscuits are everything I was promised, the specialty cocktails are delightful, and specials really covered all tastes.\n\nI got two, perfectly cocked and wonderfully seasoned lobster tails.  \nGF had the Surf & Turf which she said was great, but wouldn't let me taste, as she was too excited to eat it herself. (j/k, she reads these)\n\nIf I had to lodge a complaint: \nThe water in the bathroom sink gets hot too fast.\n\nWe had an very good mean, with great service, for literally 1/3 of what we paid at a fine dining, sea food specific establishment (see next review)."
4,"Fun park with lots of swings and slides. The water play area is fun and a refreshing break from the sun. Unfortunately, depending on the day, it can tend to get very crowded, and this close to an urban city you tend to get people from all walks of life converging in one place, I'm talking about the bad elements. There are nice courteous hard working people that come to the park to have a nice peaceful and respectful time, and then there are the rest, those are the ones you have to worry about."
4,"Four visits to understand why my phone was not activating correctly. Each visit offered a new insight on what was wrong with my switch from an Iphone to an Android. It was not really their fault for not knowing. As long as they put in the effort and eventually addressed the issue at hand, I am satisfied with the service."
4,"This place is a delight. Vegetarians, many of the dishes can be made meatless, so don't be afraid to ask. In fact, they have SOY-rizo which you can substitute for the Mexican chorizo with a couple entr\u00e9es. This tells me all is made to order (I approve!) The decor is more homey, artsy/craftsy then fancy/schmancy. Not my taste but the effort is appreciated. Don't forget to BYOB... or on certain nights, when you order 2 entrees and an appetizer (they call it a \""small plate\"") you get a complimentary bottle of wine. We finished with coffee and flowerless chocolate torte. Perhaps the best I've ever had in my long dessert-filled life. FRESHly brewed coffee (just for me!) makes all the difference. The chef/owner came out to say hello and check on us. An appreciated touch. Would recommend and will return (that the chocolate tort better be on the menu!!!)"
4,Small little place down to earth quiet setting awesome biscuits and gravy you have to come before 11 or you won't get breakfast
4,"Beautiful hotel.... I loved that there wasn't a casino in it or tons of\ncrazed smokers. This hotel was super elegant with comfortable\neverything. I was in the lap of luxury.\n\nMy favorite feature was the LCD inside the bathroom mirror, so you\ncould brush your teeth and watch t.v. at the same time. Although, the\nnovelty of it washed away quickly, the deep bathtub (that can most\ncertainly fit 2) was just as great. Ahhhhhh.......\n\nAlso, every morning we ordered breakfast to the room. Not only was it absolutely delicious, but the service was phenomenal!\n\nIf you're looking for an elegant time in Las Vegas, Trump Hotel is the way to go!"
4,"I am a big fan of skinnyfats and I come here once a week. Today I was disappointed about the level of customer service that the waitress had. We are a group of 4 and all the food came out except mine. My partner asked the server of the status of the food. The waitress gave attitude and did not express empathy for the salad not being ready with the rest of the meals. She came back and slammed a house salad in front of me and told her that I ordered a quinoa salad with chicken then she just took the plate back. She finally came back with the correct plate and walked away. As a customer service manager for a financial institution, I have high expectations of the service here. The other employees were nice and engaging with the guests. This employee needs coaching and feedback. The food was amazing."
4,"This is an absolutely stunning building. I highly recommend a visit and if you're a nerd like me, take the tour of the Nationality Rooms. There are some 20-something rooms outfitted in the style of one of the nationalities that helped to build the city of Pittsburgh. Be careful and check the tour times before you go."
4,Getting your car serviced or if your just in the area. \n\nLocated at the Ford dealership. \n\nThis place has great priced breakfast. \n\nI got the egg and cheese croissant. \n\nWould come back again and again!\n\nOne star loss because it takes so long after you order to get your food!
4,"I love this place! Great margaritas and fajitas. I've only been there in the summer and it tends to be a little warm in the dining area. If not for that, I'd definitely give it 5 stars!"
4,"In the almost-3 years I've lived in Las Vegas, I've seen new Roberto's locations pop up all over the place.  One thing to remember is that many of the stores are owned by different people, and the quality and menu definitely vary from store to store.  For some reason, the green salsa at this place is WAY hotter than it is at the other locations I've been too.  Huh.\n\nThis Roberto's is the closest to where I live, and it has always been pretty good.  The carne asada is so-so, the breakfast burritos are okay, but I've found that the carnitas here are better than other Roberto's locations.  When you order the carnitas they quickly fry them to a crisp right before putting them in the burrito or taco.  I'm getting hungry just thinking about it."
4,Welcome to the neighborhood Pita Jungle.  The food is as good as the other locations and the service is very friendly.  I wish the bar area was a little larger.  The outside patio is a great option on nice days.
4,"Stopped in last night for some take out.  I was very impressed with how nice and knowledgeable everyone was.  I asked if the tortillas were vegan (they were!!) so I asked for two veggie burritos and as they were making them for me, the manager told me that she'd give me a sample of their soup, as it was vegan also.  No need for a sample, sign me up for the full cup!  I love tortilla soup, and theirs is tomato based, weeeeeee!  My burrito came with amazing cilantro lime rice (way more limey than Chipotle), black beans, guac, fajita veggies, pico and medium salsa.  It was divine!  My woman was equally pleased with the outcome of her burrito (rice, beans,fajita veggies, and pico).  When I was a cheese eater, I would order their chips and queso dip, which is totally yumsky."
4,"Oh  Sam Fox, I love you.  I am a huge fan of the culinary confections that you whip up and have never been disappointed when dining at a FRC restaurant.  Culinary Dropout is no exception. I have been here several times, for drinks and appetizers, for lunch and for dinner and everytime I am pleased with the food.  The service has had a few hiccups, but nothing earth shattering. The bacon bloody mary is delicious and the salmon is dreamy and the pretzels and fondue, OMG...you had me at fondue.  Keep up the good work and I will keep giving you my money.  :)"
4,Great new hotel. Everything is brand new. I really like the King bedroom suite. The pool and breakfast area are really nice. I'll come here again for vacation.
4,A great place for a meal at Phoenix airport. Way above expectations for the regular fare. A fresh and simple take on tex mex.
4,"Do you love noodle factory? Your answer is YES? Than Noodle factory is for you.\n\nI can say that I know lot of Montreal's Chinatown restaurants. These bistros, restaurants etc are not fancy though, which is good to enjoy their cultural food. But sometime, I can't really get what I want.\n\nFrom all of them (considering only Chinatown), I love just one - Noodle factory - noodles, dumplings etc at great price in cosy familiar environment served on your table."
4,"Do not let the strip mall, small location deter you from visiting this sushi place.  We just went with a huge assortment of sashimi with a sprinkling of grilled mackerel and edamame.  For being in the Scottsdale area right of the 101, the sashimi was very fresh and we got the insider hookup for wasabi.  This place is a keeper."
4,"Umphrey's 2,000th show!\n\nNot a bad venue at all, the sound was good and the security was cool. They have a place next door making taffy apples but of course we ran late both nights and couldn't grab any.\n\nReasonable parking garage a block away beats crappy Madison street parking."
4,"Wanted to hit up a new Indian food place and decided on the Curry Garden. At first glance, the inside is not exactly glamorous but again it's about the food right?\n\nI ordered the Paneer Tikka Masala, Bhatura, and Garlic Naan. It was delicious! There was plenty of Paneer in the dish (deliciously fresh) and the sauce was great. The Bhatura was made very well, but make sure you eat it when it's hot (so good for dipping). The Garlic Naan was good as well, with a generous amount of Garlic.\n\nAll in all this place had great food and service, although the design inside was not great, it was clean.\n\nLook forward to coming to this place again if I need my Paneer fix :)."
4,"Great bar area and a pretty good selection of food. The bartenders and very friendly and attentive. The wait staff is decent, the seem as though they are in a hurry at times even if the place is not packed. Overall a good place to hang and watch a game with all the TV's they have there."
4,"I love the atmosphere and the food was great, you get to sing and dance there if you aren't shy."
4,"We bought an online gift certificate for this place while we were in Vegas and were pleasantly surprised,  Service was excellent. I had a ribeye that was perfectly perfectly prepared and the sides were great too.  I ended my meal with the creme brulee and it was great!  For a restaurant inside a casino it was really first rate."
4,"This is a review of HOB Vegas as a concert venue. The food, I've had before and no offense but I'd seriously pass on it...\n\nWe saw AFI here this last January. AFI is one of my favorite bands, but more like a 90's version of them and not like the current circa 2000's December underground version. \n\nAs for the venue, this place kinda rocks. It is stadium seating so no problem getting a good view. I feel like it was general admission (pretty sure) but we had no problem getting really good seats. No problem getting in and out of the venue. Even with a long line it moved pretty fast. Good sound overall for the one show we experienced here. Their bar service was really fast with no waits upstairs.\n\nI prefer this HOB over Anaheim any day. Plus the \""disneyland\"" you deal with in Vegas is a lot cooler than the real one. And you don't have to deal with soccer mom's trying to run you over with their strollers..."
4,Breakfast was great.  Samantha was awesome. Only ate eggs and chorizo but would have loved to try the carbs.  Pancakes and muffins looked amazing.
4,"I really want to give this place five stars because my taste buds were blown out if the water, but due to the hygiene issues, I just can't. \n\nI read the reviews and was expecting a bit of a dive, and a peek into the kitchen cleanliness there seemed fine but the cursory wipe of the table and cabbage remnant on the chili bowl were a bit distressing. However I wasn't going to let this get between me and some stellar dumplings. \n\nWe tried both pure steamed lamb and chive and fried pork and cabbage. The lamb and chive dumplings were amazing, strong flavors and good size. These were rounder dumplings. I tend to poke them to allow the boiling water and steam to escape. I loved the pork dumplings as well but the fried style just didn't hit with me as much as the pure steamed. \n\nOverall definitely go here. The dumplings are incredible, and the side salads are delicious. Just don't look at the rug."
4,"The Habit is a good change from normal burger joints. It's like a classy, \""Carl's Jr.\"" Their menu is OK and the service was decent. The parking during lunch time is tough so get there early."
4,"While rolling down Smallman to go to 21 St Coffee, I saw a little sign that said \""Donuts\"". Hmmmm, maybe.. \nIt's a small storefront, just enough room to make donuts and buy them. After getting my quad Mocha I stopped in and met Ron, the Owner, a nice guy. The donuts are made right there at the counter in a mini donut making machine. See, they are little, cute donuts. And they get a little bigger, but I did not witness one as big as usual. My little ones were made fresh and of the Devils Food variety. The were fried right there in front of my eyes and then Ron dropped them in a bag with some sugar and it was \""Oh, My\"", good. Perfect with the mocha, too. Good stuff. The only star I take away is for price. $3 for a dozen little donuts, eh, maybe, maybe not. They were fresh, but I'm Blue collar, I work for my money...4 stars, good stuff, Ron..(eh, I made a typo in the name and it didnt save the edit, oopsie)"
4,"One of the best Thai Restaurants in Phoenix. Nothing fancy from the outside, but inside provides an authentic vibe, great service and amazing food at good prices. The new website (includes photos of dishes) helps with take-out ordering. The Pad Thai and #35 on the menu are a must."
4,"I lovelovelove this place. the variety of breads/pretzels/sausages and other meats, as well as soups, snacks, pickled delicacies of every kind...wow.\n\nwe stopped in yesterday, and left with one of their horseshoe-shaped soft pretzels, a bag of pretzel sticks, and the most AMAZING creamy dill-lemon-caper-honey mustard...\n\nnext time, I'm stocking up on their myriad varieties of gummy candies :)"
4,"Get the Malaysian fried rice. Unbelievable. If you're into sushi, I recommend the panther roll. Curries are very good too.   Sometimes the service has been off a bit, but the food is excellent."
4,"Very clean and modern, safe area.  Pleasant front desk staff, called me after check-in to make sure all was ok.  Detached sitting area, fridge, spacious, big TV.\nNegatives:  Strange thermostat, hard to figure out, and the usual lame Arabica Hyatt in room coffee.\nNot on older car GPS software, as it is a newer hotel, so beware if you are driving and have an older car, can be tricky to get to unless you know where you are going.\nWhen I woke at 7AM on a Sunday it was very quiet and I was surprized at how peaceful it was, unlike weekend Embassy Suites, but then very shortly thereafter I heard kids running up and down the hall and mirthfully screaming in Spanish.  There was a congregation of seven people loudly chatting, also in Spanish,  in the hall who seemed to deliberately get even louder when I stuck my head out to see what the commotion was about.  I suppose I cannot blame the hotel for the rudeness of its family-oriented clientele, however, as this is a universal problem in cheaper hotels with large rooms and extra sleeping areas.  Perhaps a check-in written discrete request to guests asking them to respect quiet hours would be in order? ( I know, wishful thinking)."
4,"I stayed at the Wigwam 2 nights for a work weekend retreat. This is a great location for retirees for mostly golfing and shopping. We happened to visit for a Leadership Summit for my company. This is a nice location to have a conference for work. The room was spacious with a wet bar, living room with fireplace, and luxuriously soft bed! I had the best nap of my life in that bed. It was divine! The decor is Southwestern/Ranch style. I am more of a fan of modern decor but I was still very comfortable during my stay. I would not normally stay here mainly due to the style but I found it very relaxing and comfortable."
4,Met up with some of my favorite folks last night because I NEEDED some cheese enchiladas paired with a margarita or two.  This little place has great service and really nice servers and wait staff...it was an enjoyable evening from start to finish.  The food is good ol' sonoran-style and I changed up my regular order to include green chile .  Yum Yum Yum!!!!  I like the fact that there are vegetarian options and the prices are really reasonable.  One of my friends has been eating there weekly for several years now so that's a pretty high recommendation.  I'm finding out that they have other regulars as well.  Still looking for the perfect red sauce but this place is OK in my book.
4,"A good watch tends to say a lot about it's owner, and can be as important as a house or car for those that want to convey their status, style or wealth to others. Given that I can check the time on my mobile phone, and I've always found watches a bit irritating and itchy to wear, I'll likely continue to use my ill-fitting cheap suit and filthy training shoes to let people know where I fit in the scheme of things.\n\nFor watch fans however, this tiny, quirky little shop will probably seem like a gift from above. The amount of timepieces packed into such a small area is truly uncanny."
4,"It's worth it if you haven't visited before. \n\n$20 ticket if purchased at Fry's. $3 soda, $5 beer, $7.50 Turkey Legs, $5 Brownie with Ice-cream. \n\nRemember to bring sun screen and Hat. Be prepared to walk a lot. Things are very expensive to buy. Very busy too.\n\nLot of shows, little bit of everything for everyone."
4,"diamond in the rough for sure. surrounding neighborhood is full of rotted out houses, but this place does great things regardless of their location.  charcuterie platter was great, prices are affordable for the quality presented, and the staff was eager.  i recommend the duck egg ravioli, because the brown butter and fried swiss chard give it a winning edge.  fois grois mousse was creamy and the flavor was great with the fig paste, but is was a clunky eat and hard to divide.  all in all we ate like kings, drank a bottle of wine, had desert and split a glass of prosecco for less than $120.  if i lived in the area i would find an excuse to go eat the charcuterie platter a couple times a week over drinks."
4,"Don't miss this great spot!  My friend lives nearby so we've visited for breakfast several times.  The coffee is pretty great.  The vanilla latte is a favorite - rich and smooth without a hint of bitterness.  Menu item are unique and varied but I find that I keep going back to the short rib burrito - delish!  Portion sizes are waaaay too big.  I'm usually full after half my meal so I request a to-go box when I place my order and my friends do the same.  The wait can be long but the fast and friendly service makes up for that once you get inside.  Cons for me include uncomfortable table seating (though the booths are comfortable) plus the fact that you have to look pretty hard to find healthy menu selections. They're pleasant as can be about subbing out ingredients, though, so that's a plus."
4,"Nice restaurant. Met both the husband and wife team. Very friendly. The food was good, and the service was great. I will eat there again."
4,"Whilst exploring the wonderful sights of Edinburgh, a spot of lunch and a pit stop was required. \n\nUnfortunately the cafe that had been recommended to me, was shut over the festive period so I decided to pop into this cafe / bistro instead which was close by. \n\nThe cafe was nice and quiet with only three other customers, so getting a table and ordering some lunch wasn't a problem.\n\nI was warmly greeted by the waitress who immediately showed me to a table. I knew what I wanted to order straight away, as the menus are stuck on the windows to entice customers in. I ordered an avocado salad and a glass of water (was feeling health conscious after the Christmas indulgence!). I didn't have to wait long for my salad to arrive which was also served with brown seeded bread.\n\nThe salad was lovely although I felt there could have been more variety of vegetables - i.e adding cucumber and spring onions would have been nice additions. Unfortunately too much vinaigrette was added to the salad which meant the salad leaves were dripping in oil. What a shame. Hence why a star is lost for his review. \n\nWould I return again? Yes I would as the service was great and there are plenty of food and drink options."
4,Great place to go for great beer and amazing food. It is really hard to have a group larger then 6 to get a table together sense they really don't allow reservations.
4,I ordered the spinach rice and beans which was excellent. Service was slow to start I waited 10 minutes for a cup of tea. Lunch is a very busy time but it'd still return because the food is very good
4,"Ordered from Little Nippers II multiple times.  Each time I have been happy with what I have received, but I wouldn't call it fast food.\n\nGood food takes time to make, and in the case of their mild wings, they are good!  Skip the packet of dressing they give you and go home and put some quality blue cheese on these wings and you are in business!  \n\nTheir pizza is o.k., but I have to say that I have not found pizza in Pittsburgh that measures up to the ones I can get back in New York, but then again their is a pizza place on every corner in my hometown. \n\nI will definitely be back, but will also make sure to call in or grub hub my order before to minimize the wait time."
4,"Love the fish sandwiches, they are all they are cracked up to be.  If you want lunch - try a sandwich here - but order ahead for pick up, or be prepared to wait 30 minutes or more in a shady looking bar.  The bar is very smoky, although it is also stocked with a soda machine if you get thirsty waiting for your sandwich to be made.   Although for a fish sandwich and fries you'll probably drop about $10, I think its definitely worth it."
4,"Really great place! We used to frequent the location in Mesa, but the manager was a total witch! I am serious--my bf, at the time, and I would go there, weekly, and she would never acknowledge us, or even attempt to be polite to the customers, so we stopped going. I am glad we gave the Bell Rd. location a try. The service was excellent! We were greeted, with a big smile, and seated immediately. Our server was excellent. Food is great. We always order the same thing, a skillet for me and Eye Opener Combo for the hubster. We are definitely excited to welcome this franchise back in to our rotation of wonderful breakfast joints!"
4,"The free little chocolate tour is fun, the cactus garden is cool and the best part is being able to chocolates at the end, I particularly like the Creme Liqueurs! If you havent had them you need to try them!"
4,"The restaurants in the Mekong Plaza are all worth at least one try. The Wholly Grill is one that is worth a second, third and fourth try. We needed something good and cheap for dinner, and are all about supporting local businesses when we can, so we meandered over to the Plaza to see what the food court had to offer. We opted for Wholly Grill and were not disappointed! \n\nI got the grilled pork belly and my partner went for the pork skewers. I couldn't tell you which one I liked more. The skewers were tender and juicy, and my partner loved the eggplant salad she got with it. They reminded me of the awesome street food you find in that part of the world. My pork belly was crispy on the outside, and the perfect texture on the inside. If not cooked right, pork belly can be chewy, rubbery or like trying to gnaw on a piece of fat. This was not like that at all. I was full and kept eating. Every time I thought I was done, I saw another piece of meat on my plate and had to have it. \n\nThe staff was super friendly. When asked what she recommended, she giggled and said the pork belly, like she wasn't expecting a ginger, white girl to go with her suggestion. There are a few more things on the menu I'd like to try, if I can get around ordering something other than the pork belly. Which I'm already craving again."
4,"I got a small vanilla chai tea latte to go. The cup was just the right size for me, and it was delicious. The only negative would be that it was $3 for such a small size."
4,"Went for Restaurant Week with a friend. Adorable little place, wonderful atmosphere. The squid was just slightly overcooked but everything else was perfect. Service was great. Bring your own wine."
4,"As a chain restaurant and slightly on the edge of being called fast food, I really enjoy Chipotle! \n\nThe food is fresh and delicious! Chipotle has a philosophy for their products, \""Food with integrity.\"" They offer vegetarian options and naturally raised and hormone free meat options. It makes me feel good about not just eating delicious and a lot of it, but also from a company that is trying to be environmentally friendly. On each cup there is a story about one of their products or how they do something in the company...it's fun to read. \n\nThe staff there are very friendly! I was a bit surprised at how helpful and friendly they were as I was going down the assembly line for my burrito. It has indoor and outdoor seating to suit all types as well. You can even order online so it's ready when you get there.\n\nGreat food and great service! I'm a fan."
4,"We were craving something light and decided to try this place.  I love a good sushi and sashimi plate, and there were plenty of items on the menu to pick from.  We decided to do some of the small share plates and were not dissappointed.  We ordered a total of 6 items, and all were very fresh and tasty.  The sauces we tried were outstanding.  The service was extremely good....very friendly, efficient and sincere.  Definitely would eat here again...."
4,"Je suis pass\u00e9e ici par hasard alors que j'avais d'autres commissions \u00e0 faire dans le coin. Je ne connais pas vraiment Ahuntsic, mais vu la senteur de pain frais qui se d\u00e9gageait de cette boulangerie, je n'ai pas pu r\u00e9sister y entrer pour une petite visite. Ils ont vraiment de tous pour un bon repas: du pain, des p\u00e2tisseries, des pains, des p\u00e2t\u00e9s, des pains, des fromages, des pains, e plats pr\u00e9par\u00e9s en avance \u00e0 r\u00e9chauffer \u00e0 la maison, et bien s\u00fbr des pains. J'y ai go\u00fbt\u00e9 le pain \u00e0 l'\u00e9rable et aux noix qui \u00e9tait simplement divin. Je suis toutefois repartie \u00e0 la maison avec une miche de pain aux raisins et noix qui a \u00e9t\u00e9 tranch\u00e9 comme je le voulais. C'\u00e9tait un bon pain dense avec une cro\u00fbte bien solide mais pas trop difficile \u00e0 manger et une mie moelleuse qui ne fait pas trop de miettes. Si cette boulangerie \u00e9tait plus pr\u00e8s de chez nous, j'en serais probablement une cliente r\u00e9guli\u00e8re!"
4,"So, this is where all the beautiful and cool people hang out.  I had no idea :-)\nI wonder if they expected it to be this popular?  The casino in general was confusing to me but maybe that's because I'm never there.  It wasn't just me though; it wasn't until I asked a fourth employee that I was able to locate the will call desk for the boulevard concert venue.  In general everyone here seems helpful and having a good time and the crowd is definitely younger and more into partying.  The underground parking is a challenge.  Maybe crank up the lighting a bit...I have a feeling that's what purgatory will look like.\n\nI saw the band New Order play outside at the pool.  I felt the show was great despite not being a huge fan of pool concerts.  The pool deck is small and cramped...there must have been 4,000+ people crammed out there.  Acoustics are marginal given the environment but the set list was epic including 4 songs from Joy Division.  Those that left early before the encore missed out...Losers!  A true fan stays until the house lights come up and the band is gone for good.  All in all it was a great experience and I had the chance to meet some cool people from Yelp for the first time."
4,"Having been obsessed with boba tea for the last month, our never ending quest to try every boba tea joint in Las Vegas lead us here.  Although this place is called the Sesame House, you would never know it.  Its inside the Chinatown Plaza mall area where they have a sign outside just saying \""No. 1 Boba\"".  \n\nI would say this is probably the second best place I've been next to Tea Planet but the prices are better here.  Not too much of an atmosphere though.  But the fruit is fresh and they do have quite a selection of dried fruits etc."
