task,label,text,rationale
beer2,0.8,"not really my cup of tea , but an interesting brew nonetheless . smell was very sweet , with lots of apricot and some citrus aromas as well .  on-tap at rock bottom long beach a : the pour is not a very pretty one . intensely turbid and cloudy yellow/orange color with a soapy white head .  m : crisp full carbonation , medium-bodied , nice finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,0.8,"smell is a hoppy piney scent . it has a very pungent acerbic aroma .  2008 vintage 750ml bottle poured into a cigar city snifter . a : red-orange-brown blend with a little ring of foamy head . d : i would say most of the booze has died off in this one making it easy to down .  mouthfeel : a medium to full bodied beer , with a good amount of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
beer2,0.8,"herbal and soft white pepper aroma first , mild strawberries , sweet pineapple , green grapes , rhubarb pie . classic fruity hoppy nose from stone . a mild earthy bite , dry wheat , watery , thin in the middle with mellow fruity hoppy overall with very little else happening .  this brew pours with an orangish-gold body topped by a thin to medium thick head with good lacing .  nitro tap at the brew pub in new hope . i put this down to being a mix of flavors from my previous beer , the bengal gold ipa . it 's much like the smell of a dank basement where there is no fresh air and spiders are everywhere . perhaps the lines needed cleaning but i would likely not try this one again . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"aroma is quite nice : coffee and roasted malts .  i had this on tap at the brewery and liked it so much i brought home some growlers . i 'm a huge skeptic of magic hat , but this was suggested to me because of my lucky kay affinity . some iipa 's i drink are way too overpowering and very hard to drink . a wonderful concoction that i hope magic hat keeps around .  the frist sip is a good medium/heavy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,0.8,smells of clove and ripe banana with a faint hoppiness .  appearance : cherry adam pours out a very dark brown and seemingly completely flat .  medium body with some sticky sweet coating -but in a nice way . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"aroma is almost spicy enough to make your eyes water . ginger absolutely dominates , with a little pumpkin and malt crying for attention .  there 's a small island of foam floating at the top as well as a ring clinging to the glass .  m - it was crisp , sharp and smooth . a light bodied ale with a dry finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 
beer2,0.8,"s- grapes , fresh cut oak , yeast , a touch of alcohol in the background . man the warmer it gets there 's a funky sweetness that hits your nose before you even get a sip that is quite unpleasant .  the dunkel is their strongest beer ! a bit lighter than normal for the style , more dark amber than brown . very small head . craft drinkers demanding all big beers all the time should probably head elsewhere .  this is a sour brew , but not that sour that it 's offensive , and there were just enough spices and carbonation complexities to keep it from being like a cider . mouthfeel is creamy and smooth , with light carbonation , a light body and a sour finish that leaves a fruity pucker . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,s -- strong raspberry smell . not fake raspberry smell . a bit yeasty too .  appearance : : it pours a deep and hazy amber with lots of visible carbonation . the head was small for the style ( may have been a bad pour ) and did n't retain particularly well but had a nice even lacing .  medium carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,0.8,"s- smelled like pumpkin pie which is well , pretty much what it should smell like to give it a true pumpkin fall smell .  pours a amber color in the glass , sadly the head was n't much at all .  m : medium bodied . full , thick , and creamy . good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"the aroma is really excellent . fruity -- i detect cherries and fig -- with a malt undertone and a liquor like alcohol boquet .  pours a dark brown , the slightest trace of a tan head rises and fades into a thin ring around the edge of the glass , little to no lacing .  mouthfeel : smooth , sweet and full bodied which leaves a delicious aftertaste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,0.8,"light lacing ... interesting aroma that really captures the essence of pumpkin , has some spice and chocolate notes as well . too much pumpkin for me , but its good ... taste is pumpkin pie on steroids , just terrible .  almost opaque in color with some clarity when held up to the light . no head to speak of .  mouthfeel is pretty full for the size of the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"aromas of dark dark roasted malt , dark fruit , a boat ton of alcohol and some molasses .  color was a very dark , rich brown , with a minimal , cream-colored head and no lacing .  mouthfeel- medium bodied with light carbonation . slightly chewy texture . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 
beer2,0.8,"smells of raisins and dark malts .  bbd of 19 june 10 pours an effervescent honey color with 1 finger of ivory colored head . average head retention & lacing s : breadyness grassyness & metallic hops , plus floral hops once warm t : nice bready honey taste hop front , along with a touch of grainyness , plus a touch of pear .  mouthfeel : thick , medium-high viscosity . medium carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 
beer2,0.8,"s : very yeasty aroma .  russet colored with nay a head . some floaties and not much else .  4 body on the full side of medium , carbonation ample . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"s : quite a crisp scent . light citrus , pale malts , some touches of grassiness and cloves .  i 'm generally not a fan of light yellow beers , and thats exactly what this looked like . ( which i normally do n't notice , so it must have been a bit more than a hint ) finally after taking a sip i realised i was wrong to judge this beer by its color . overall i was impressed with this beer , dont let its smoothness fool you though , its a strong bugger .  mouthfeel - smooth with mild carbonation conclusion not bad , but nothing special . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"nose is overrun by the vanilla and oak from the barrell , but a deep second sniff does reveal some candy sweetness from the mad monk lurking below . it basically smells dangerous though .  dark bronze color , slightly hazy . smallish bubbly white head , some nice lacing .  though it 's called a nut brown ale , the only nuttiness in this is in the aftertaste , which is by far the most pleasant part of my experience with this beer . it reminds me of the tommyknocker imperial nut brown , but that at least had a 10 % abv to explain its unpleasantness . i really do n't understand why this is rated so highly ; apparently i just do n't `` get '' this particular kind of brown ales . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
beer2,0.8,"the smell reminds me of leather , flowers , nutmeg , and various spices . very appetizing .  the murk appears to be from a bunch of little floaters , not a chill haze . about a finger of head that disappeared without leaving a trace .  the mouthfeel is medium to full bodied with a viscous , chewy carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"aroma is perfumy and of bubble gum , very sweet and pleasant . initial taste is of bitter cranberry and maybe a tinge of apple peel .  cloudy yellow with a supersmell and dito taste and mouthfeel .  the body was light and pleasantly carbonated , but there was zero drinkability to this in my mind . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.8,"smell : very sweet aroma of cherries and dark fruits . it 's the faintest bit spicy and a bit of brown sugar is detectable .  pours a deep dark brown with a small whitish tan head that falls fast with no real lace .  the aftertaste is sweet with quite a lot of alcohol , but very little bitterness . `` bivaly '' means `` bullock '' in hungarian but could also mean `` powerful '' . the carbonation is good for a lager ; fresh but not sharp . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"the aroma is slightly funky and fruity , yeasty with strong turned pears , hints of grain , metal , and cheddar cheese .  at first glance the beer looks like it might be a let down . it is light in color and there was n't much head on it and its a bit hazy . i still gave the appearance a 3 because it had a nice color to it , even though its not what i would expect from a dipa at all .  m - medium bodied ale that goes down smooth and finishes nice and wet . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"poured from chilled bottle into samuel smith pint glass . nice head after the pour , three inches of frothy goodness . minimal smell but that might be due to the fact it 's still cold from the mini fridge . i 'm trying to let this beer warm up a bit but it 's too good to let sit unattended . very nice robust taste to this dipa .  dense two-finger head with decent retention and light spotty lacing .  it is a quality brew from the perspective that it carries a nice light bodied quality with lovely crisp carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
beer2,0.8,"very inviting . t - watered down lemonade .  pours a hazy yellow color with a small , quickly dissapering head .  pokey , medium-light carbonation in a body just a shade above light . crisp and snappy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"the smell is great . biscuit and citrus ( bitter orange ) and a buttload of herbs with sage being in the forefront although parsley and thyme are pretty evident as well . the malts are entirely overpowered and almost impossible to pick out .  this was a mainstay in hawaii & still a nice beer regardles of where you find it pours amber to copper with a 2 fingers white head . no head retention , some lacing s : fruitty & piney , with floral hops sneaking in as well big fruittyness & bready notes up front , piney & citrus hops follow up .  mouthfeel is smooth . nice carb . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.8,"s : lemons , wheat , harsh phenols , typical saison yeasts . significant floral smells later , dandelion , lavender , and a hint of rose . a bit of dusty oxidation as well . saisons are a fickle mistress , and putting one in balance is not an easy task .  nice amber color , one finger head that dissolves a little too fast , no lacing .  aroma was very complex , spicy , pungent . flavor was just a mass of confusion . sasion ? triple ? wtf ? the reason this `` triple is so hard to nail down is absolutely flabbergasting . the brewer was very proud to tell us that 9 different strains of yeast were use to ferment this concoction . why 9 ? what was there about each that he hoped to add to his beer ? the real answer is that for a triple , you triple the malt bill . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,0.8,"a : good appearance good head retention s : smelled as it should but very nice deep coffee smell t : not what i hoped for it tasted like someone took a woke up took a lighter stout and poured coffee into it .  deep nut brown with thin brown head with little retention and no lacing .  alcoholy , grape sweet taste with an aftertaste of smoke . strong and syrupy sweet , but tasty . creamy . will probably age well . pretty good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 
beer2,0.8,"an unusual smell for a pilsener-type lager - sourdough with a noticeable hint of alcohol . start soft , malty , sweetish . worth a try .  pours a nice dark brown burgundy with an off white head leaving little bumps of lace .  the mouthfeel is good . it is a low bodied beer with adequate carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 
beer2,0.8,"this is not a true lambic , because it is not like other lambic or fruit beers . smells - lots of cranberries here .  poured out of the bottle a slightly cloudy deep orange/copper color . the head was thick and white before it dissapeared quickly .  mouthfeel is medium bodied and perfectly carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,0.8,"quite nice . t : some bitter grapefruit up front followed by lots of resiny pine and bitterness .  pours a pale , straw yellow . i 'll take a red stripe over the usual macro lagers any day , but definitely nothing i 'll buy on a regular basis .  m - the spritzy carbonation is what i expected , giving this beer a crisp and light body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
beer2,0.8,decently balanced .  abita purple haze : its a medium bodied beer that poured a golden color with a purple tint .  mouthfeel is good . decent body and nice carbonation level . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"aroma of light sour apple notes and grainy wheat malt is somewhat refreshing .  pours an effervescent , semi-hazed straw/gold with 3 fingers of pearl colored head . zero head retention & lacing s : grassyness & phenols t : green melon , grassy hops , slight dryness & hints of strawberries up front .  smells like a scotch ale . a clear miss . this may be the oddest beer i 've had in a very long time . it is mostly malt until the swallow where the hop shows up . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 
beer2,0.8,"interesting . taste is really weird , but with a big toasted bread sense on the finish .  a : pours a bud light esque yellow with a small white head that disappears in about 3 seconds .  full bodied and carbonated well . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.8,"candy sugars . green apple , caramel , and winter spices . good strength !  sickly clear yellow color , weak soapy head is bubbly but vapid .  medium-full in body with smooth moderate carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.8,"poured 750 ml to chalice a : pours ruby brown , impressive head s : booze , lots of fruit .  a : clear hold colour . thin head without cream .  right on mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
beer2,0.8,"$ 16.99 for a 750ml . s-oak , anise , dark fruit , rock candy sugar , alcohol .  pours a golden beer with no head and lacing .  the mouthfeel is pretty good , long lasting ( forced ? ) carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 
beer2,0.8,"the aroma is of toffee , caramel , and a hint of flowers . it is a rather strong aroma .  on-tap at ram 's head tavern at bwi airport : the beer appeared a light yellow-ish , with virtually no head .  m. very smooth with a little stickiness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,0.8,"a great aroma of roasted coffee beans , with hints of vanilla in the nose . i was disappointed when there was no appearance of brewer 's lace on the side of my clean 16oz pint glass .  fizzy yellowy brown in color .  m - medium body and moderate carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 
beer2,0.8,"a : nice golden , semi-clear appearance s : fresh , floral m : medium mouth feel .  corona is a beer that is now a victim of it 's own marketing success , as it is shunned by any serious beer drinker while still enjoying popularity among the youngest drinkers , the hip , and people who do n't really appreciate beer . i loved it in my college years and still consider it serviceable , especially in the summer , although i now can see it for what it is..fairly bland and well advertised . thin , pale yellow with little head .  mouthfeel : medium body with a very good carbonation level . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 
beer2,0.8,"the nose is sweet and lemony , like tonic water . the mouth is fairly light and quite prickly .  a refreshing lager , enjoyed best on the beach with a slice of lime . it is because of its smooth , sweet taste , or maybe the lime just goes with the green bottle .  m : very light and frothy , has plenty of drinkability if you can deal with the skunkiness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
beer2,0.8,"s : wonderful ! heavy hops laced with citrus are complemented by sweet , almost fruity , malts . m : pleasant , slightly dry and biscuity . d : it 's good , but not something i 'd drink on a daily basis .  other than the chunks of protein floating in my glass , i guess it looked alright -- clear orange/amber with a thin cap of fine beige bubbles .  it had a good thick body to it and was drinkable but not overly enjoyable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
beer2,0.8,"the smell was a nice combination of nuts , caramel , and toastiness .  while light lager 's are n't exactly my favorite beer , stampede light is n't bad . it 's the ideal definition of a watered down beer . it 'll get you drunk , but i would n't drink it for the taste .  the classically unfiltered flagship beer from michigan - bell 's amber ale . one that seems to be divisive amongst die-hard larry bell fanatics and casual k-zoo stout and two-hearted quaffers . there 's a bit of that worn-out cheese-like hop character on the nose of this beer . there is something about the look and smell of the beer that evokes chewiness . there is a dulled hop bite in this beer floating atop of a cheeseburger-y blend of heavy yeasts and clunky sweet malts . the beer is thick and bold , one both a macro drinker and a blind taste-tester could harmonize negatively about . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
beer2,0.8,nice complex aroma . boy is the taste a disappointment .  it also appears to be unfiltered as it looks like pond water .  lingers on the tongue a bit . this is the best part of the brew . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
beer2,0.8,"s- smells really nice .  appearance : cola color , with very tiny foam and low carbonation .  feels really smooth on the palate . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 
beer2,0.8,"it smells fine .  krombacher pils pours a pale yellow with a fluffy white head from a brown 500 ml bottle .  m. nicely carbonated and crisp , refreshing , light bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 
beer2,0.8,"s : hopsy , with some citurs and pine . about the standard for an ipa , though i found that pine scent to be a nice addition . hmmm ... a swirl and another smell later and i 'm really getting the auroma .  this was a reddish/pink beer with a small pink head . when the head quickly disappeared , it looked like fruit juice .  the mouthfeel is this beer 's only saving grace ( if i had to come up with one ) . very creamy and smooth with mild carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
beer2,0.8,"very nice . i 've had a few tyranena beers and a few more tucked away for rainy days or a time where i need a palate cleanser ... this is the one ... very nice ipa , and from my experience , a pretty good brewing company that i wish i could get locally .  a- dark cloudy gold . looks very similar to unfiltered apple juice .  moderate body , w/ the dextrinous and full mouthfeel saving the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 
beer2,0.8,"s - very sweet raisin smell , hint of chocolate , and the bite of the alcohol , you can tell from the smell that it is going to be a strong beer .  from a 12 oz bottle poured an orange color with not much head , and what there was was pink .  t- tastes pretty damn bitter , with grapefruit and pine leading the way , after taste is just straight bitter , i would call this a hop bomb . m- just the way and ipa should be , very true to the style . overall this is not a bad ipa , it was just way too bitter for me , its seems that if the flavors arent blended together the best and the bitterness just takes over the whole beer . do n't think i would every buy this again but there 's plenty other shorts brews i will be getting instead . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 
beer2,0.8,"the aroma was crisp and hoppy with some caramel malt sweetness behind that .  very red with gold edges , no head or lacing ( perhaps because it is from a growler ) .  m- medium bodied and well carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 
