task,label,text,rationale,combine_flag
beer2,0.8,"above average head retention & average lacing s : lovely oak & port notes , raisins & other dark fruits t : dark fruits by the bushel , brown sugar , dryness up front . finishes dry , plummy with candi sugar , rich toffee , & a little more booze ; a little more depth & this would 've pulled 5.0 mf : chewy , slick , low carbonation , some booze warmth drinks easy , but i could feel the booze grabbing me from the get-go .  some alc in the taste 4 m light to medium bodied , goes down easy but for abv 1.5 d 6.5 abv a bit excessive for single ipa . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,massive amounts of sweet raspberries moderated with a blast of spicy hops . a quote from mrs . t-a healthy dose of fresh raspberry flavour up front that starts pleasant but is quickly `` ruined '' with an overdose of spicy hops and a syrupy sweetness . the finish becomes medicinal at times and reminds me of chewing st. joseph 's children 's aspirin .  m : heavy bodied giving it a syrupy texture and has relatively low carbonation . it leaves a very sweet sticky feeling in the mouth begging for another drink . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.8,"a blast of malt and hops laced with notes of caramel and fruit assaults the olfactory initially . hints of freshly mown hay weave their way through the citrus complex midway but fail to dethrone the resurgent malt and resiney hops . with such a powerful aroma profile , one would expect the flavours and mouthfeel to present an equally potent response , but this is not the case .  medim bodied with good effervescence . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,1
beer2,0.8,"a - gorgeous . it 's brown with ruby hues and a never-ceasing tan head . there 's great clarity , but the beer is very dense .  nice sweet malty straw taste with a medium mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 ,0
beer2,0.8,"holy grail produces the most cranium i 've seen on any pale ale . it 's nearly pure white and is about three inches thick . the body is copper in color and is crystal clear ... highly filtered .  m - good carbonation , fairly large amount of bubbles . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"sorry to give bell 's such a horrible review , but after purchasing this beer in keg form and wasting $ 130 ... .i got ta say it is just bad ... .no way anyone can drink more than 1 of these ... i have to dilute mine with kalamazoo stout just so i can burn through the keg and get something new ... .contimplating drain pour ... way too thick ! my friends laugh at me and say `` you paid how much for that valvoline stout ? `` ... embarrassing ... .terrible , terrible beer ... .not to mention it wont work with nitro !  feel : nicely velvety and soft , with a prickly medium carbonation and a body a shade over medium light . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.8,"zesty orange and citrus aroma , sweet , dank , and resiny . as it sits , it has a pleasant woody , leafy , vinous scent that emerges . really fresh and appealing . full bodied and almost viscous , with a strong bitter hop edge . very potent stuff .  m : mouthfeel is on the mark . thick , moderate carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.4,"smells wonderful : malty , woodsy , maple-syrupy , and the taste is very satisfying , with a vanilla/oaky/boozy overlay that makes it a wonderful sipper .  thin mouthfeel with a miniscule note of grains and hops . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.4,served on tap into a snifter for the winking lizard 's glass of the month a- poured a clear light amber color with very creamy head that left tons of chunky lace s- smells like bourbon and booze .  mouthfeel was fairly flat . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,0
beer2,0.4,"a : this beer looked great , but looks can be deceiving . a wonderful clear amber color , and a thick white head .  mouthfeel : thin with no carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,0
beer2,0.4,"a - poured a red mahogany with a billowing chimney of carbonation from the neuculation point going up to the huge , dense , lumpy , tan two-finger head . awesome !  weak , watery mouthfeel with a mineral water like flavor . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"nose : fresh berries , fruitiness , pineapple . wow . it all fits together so beautifully . the hint of alcohol warms your senses , but the fragrant bliss of the sweet raspberries makes your mouth water .  mouthfeel : very light and flat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 ,2
beer2,0.4,"clear copper/orange body was topped by a huge 3+ fingers of tan head .  m- thin . somewhat creamy , but overall a bit watery and thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"huge , fluffy , white head with a clear amber body .  m -- watery , definitely could use a bit more body . ",0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"a : pours an oily , tar-like impenetrable black with 1 finger of chestnut brown , fine-laced head that dissipates slowly . this is one beautiful looking beer !  mouthfeel was pretty thin after drinking through such a promising head . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"poured into a pint glass , revealing four fingers of thick creamy head under a radiant clear golden body with orange hues .  this medium bodied beer is too fizzy and overcarbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 ,0
beer2,0.4,"pours an dark amber/copper color with a full sized off-white head , fades at a slow rate , bits of lacing along the glass , leaves a nice creamy looking cap that lasts much longer .  mouthfeel was surprisingly thin for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,0
beer2,0.4,"a : two finger width head , which dissolves into 1/2 . golden yellow much akin to a pear . has a strong lace that stays throughout the life of the brew .  mouthfeel dissipated quickly . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,0
beer2,0.4,a : aggressive pour yields 2/3 finger eggshell colored head with good retention . cloudy dark reddish-brown .  mouthfeel is thin and watery with low carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"superb pour ; an impressive black body with a impressive brown head , nice lacing .  mouthfeel , like i said was cold , also way too fizzy . i 'm not used to a white beer feeling like soda . drinkability is 'average ' because it 's not terrible , it basically is a normal run-of-the-mill white beer , but the carbonation and temp . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,0
beer2,0.4,"pours a honey gold color out of the pint can with a nice , mellow white head . lacing and retention are great .  mouthfeel was a bit watery and flat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 0 ,0
beer2,0.4,"this starts strong , with a luminescent orange and plenty of wispy white head .  mouthfeel : the weakest aspect of this beer , very thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 ,0
beer2,0.4,"the bock poured a very clear deep brown with a firm off white head that lingers as a layer of bubbles and leaves lace clinging to the sides of the glass .  m - moderately carbonated , and starts off with a light to medium body . by the end of the sip though , this turns completely watery and flat . the mouthfeel is what messes this beer up for me . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 ,0
beer2,0.4,"louie 's demise pours a nice copper color , with a good size head .  too thin , and too carbonated . the mouthfeel is killing all the fun of drinking this for me . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.4,it pours a beautiful cooper color and has a foam that lingers . low carbonation .  very carbonated . watery mouthfeel . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0
beer2,0.4,"an off white head with great retention and even better lacing , totally full and coating .  way , way too thin for an oatmeal stout . the body is light and watery , while the moderate massaging carbonation makes the beer break out in soft fizziness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.4,"pours an oily black , opaque and viscous , with a thick dollop of tan head slowly spinning in the middle of the beer . very nice lacing as you drink it .  very dry finish ... watery , no body , but some bitterness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.4,this poured a beautiful inky black with a nice foamy head and i could n't see through this thing at all .  mouthfeel : no carbonation really hurts this beer when it comes to mouthfeel and overall enjoyment . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"this beer poured nicely with a light frothy head and an excellent smell . lightly spicy with hints of cloves and lemon and the sweetness of the wheat is pleasantly subdued making the beer easy to drink without over powering the palate .  very thin in the mouth , like carbonated water . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,2
beer2,0.4,"a : standard pour yields a 1.5 finger off-white fine cream head with awesome retention . an all-around beautiful beer .  mouthfeel was poor due to the lack of carbonation . it felt quite heavy , flat and oily with no real finish to each sip other than the burnt bitterness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"winking lizard tour beer ohhh sweet coriander . spicy aroma with more zing than other wits ( cinnamon or allspice ? ) . hazy straw color with a haze of spotty head that once was a solid creamy strata the flavor is n't as exciting as the nose . in fact , i do n't have any reason to think what i smelled and what i tasted were the same beer .  not bad , but this is one of those rare beers for me that struggles on mouthfeel ; this one is thin to the point of watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 ,2
beer2,0.4,"a- holy head , i 'd say about three inches of the top of my tulip is an off white head . the actual beer is a beautiful clear red hue . head is frothy an sticks around quite awhile , excellent thick ( ! ) lacing as well . i enjoy the looks of this beer immensely .  overcarbonated with more cola likeness in the mouthfeel . more lace , less cola character , less carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 ,0
beer2,0.4,"pours completely black with a big rich creamy chocolate brown head .  the flavor has a slight bit of chocolate and a hint of roastedness , but it 's very plain and thin . almost watered down . ",0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"serving glass : poured from bottle into tulip . appearance : extremely dark ruby with massive , billowing tan head that leaves bubbles sticking to everything it touches .  m : very watery looks thick , but is not . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"pours a dark black with a great copper dried lava rock head . excellent retention and lacing .  m : medium-bodied , almost completely flat , and 100 % boring . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 0 ,0
beer2,0.4,"topped largely with a massively thick beige foam about two fingers high which stands for length . eventually the crown slowly moves its way into a thick skim always present and tons of lacing caked on all over the glass .  the body was weak in depth , even for a lager/pilsner based beer : almost watery in fact , even though it was highly carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"this stuff is cheap in italy if you can find it ! beautiful color , like dark stained mahogany with ruby . not much head to speak of , but a bit of lacing .  the taste is pretty sugary on the tongue and a little sticky . very watery with not much in the way of depth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"appearance : motor oil black , nice carbonation coming up the sides but you really have to look for it with how dark this stuff is , about an inch of brown head on the top . smell : chocolate , vanilla , rumcake very rich , hits the nose pretty hard .  very thin body , low carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,0
beer2,0.4,amazing lacing comes after every drink .  it 's medium-light bodied and pretty scratchy in the mouth . it 's a bummer about the mouthfeel . ,0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 ,0
beer2,0.4,the head is very good looking ( looks like a cloud ) .  the mouthfeel is medium bodied but very watery . ,0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 ,0
beer2,0.4,a real pretty beer .  mouthfeel was very thin for a porter . ,0 0 0 0 01 1 1 1 1 1 1 1 ,0
beer2,0.4,"s- best part about this beer . intensely hoppy and citrusy . t- nice and hoppy without being overly bitter . goes down very easily . d- very easy to drink .  12 oz bottle poured into a tulip glass a : orange and hazy with no head s : spices a bit of sweetness and faint alcohol t : sweetness both malty and from the sugar , spicy , apple-cider like flavor , faint alcohol m : almost no carbonation , medium body d : due to the lack of carbonation and mediocre taste this one was hard to swallow . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,2
beer2,0.4,"pours a crystal clear light golden straw hue with an insane 3 finger dense , rocky , creamy , billowing , i ca n't think of anymore words to describe it , head that has excellent retention and leaves big chunks of sticky , patchy lacing down the sides of the glass . if the colour was a bit more attractive , this beer 's appearance could n't get any better .  mouthfeel is medium bodied and thin with low carbonation , underwhelming . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"smells just like a really tasty pumpkin pie . it 's easy drinking and it smells great . easily the most drinkable pumpkin ale around , and generally not a bad example of the style .  m ) all up front , empty at the back , light & bland d ) a good value lawnmower beer , that starts off well , but disappears quickly . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,2
beer2,0.4,"looks nice : super clear light golden/orange colour . good amount of off-white head - okay retention .  m - watery , thin , and weak . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"the beer poured into the chalice dark brown , heck , almost black with a tan and frothy head which rose tall and fell very slowly to coat the glass .  m & gt ; very watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 ,0
beer2,0.4,the aroma is pure malty bourbon with a nice sweet caramelized bourbon aroma .  mouthfeel was very very weak . ,0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 ,2
beer2,0.4,"pour is beautiful . almost pitch black , chunky , long lasting tan head . about as good as it gets .  pretty thin mouthfeel also . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,0
beer2,0.4,"huge crazy rock of white head literally climbing out of the glass . it looks like ice cream and the resulting foam in a root beer float .  this brew starts out weak flavored , weak bodied , and , for me , continued to seem weaker and weaker as my palate adjusted to it . the bottom line : if you want to give mr. sam smith your money , exchange it for some oatmeal stout or imperial stout . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.4,"pours a deep , dark mahogany color under a mighty head of dense , beige foam .  it tasted wheaty , slightly spiced and flat . it leaves a flat taste in the mouth as the taste sticks in the mouth . aftertaste does n't stick around that long and the beer goes down fairly easily . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 ,0
beer2,0.4,"long pleasant finish is spicy . awesome .  carbonation could be better ( little more then a tickle ) , but then it would feel even thinner . not a strong bite , no body , barely hopped , dark with good flavor . ",0 0 0 0 0 0 0 01 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 ,2
beer2,0.4,deep auburn chestnut with red highlights and a nice head of meringue like foam .  mouthfeel : this beer was too bland for me and on the thin side . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"the dark chocolate/caramel color is beautiful , with a large head made of tight , compact bubbles . looks like a root beer let out of the insane asylum . really good looking beer , and unfortunately the best aspect of this one , by far .  the mouthfeel is very very fizzy , it 's almost like drinking foam . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 0 0 0 0 0 0 0 0 ,0
beer2,0.4,excellent belgium lace that lasts and lasts .  m : worst part by far . way too light of a body and poor carbonation . it feels watery . ,0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"a : black with a tan head . great retention & lacing .  yeah , i know , it 's an irish dry stout , and yeah , it 's supposed to be light for drinkability 's sake ... but it 's awful thin stuff , as if beer and water were mixed 50-50 . i love guinness extra stout , but guinness draught is just too anemic in taste , too watery in the mouth , just overall too ... lite . ",0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 ,0
beer2,0.4,looks excellent .  mouthfeel : thin . ,0 0 00 0 1 1 ,0
beer2,0.4,"nice bubbles race continuously to the top , excellent retention and lacing .  m : this is by far the thinnest doppelbock i 've ever had . it 's too thin even for a plain bock . the low carbonation gives this the mouthfeel of a coke that 's been sitting out too long . ",0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.4,"appearance - this came out a good-looking brown with orangish hues and a very nice , full fluffy head that left good lacing .  m : way too watery , thin bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 ,0
beer2,0.4,"appearance straight black in color with a dark brown head like the crme you find on top of an espresso shot .  it goes down okay , but the body is quite thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 ,0
beer2,0.4,"aroma involves sweet bread , a thin vein of sour funk , a mixture of light and dark fruits and a smack of butterscotch . sweet malts , beer bread , cherries , and a fleeting hop undercurrent to the tongue initially . taffy , grapes and plums rise from the depths as the brew warms . a most dangerously quaffable and imminently enjoyable brew that does absolutely no disservice to the real thing .  m : very poor mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 ,2
beer2,0.4,"355ml bottle poured into pint glass may27 2010 a a glowing peachy amber with plenty of bubbles feeding a big ass off white head that had excellent retention slowly falling to an island holding its own to the bitter end ( pun intended ) leaving multiple rings of lace well down the glass , not much i would change in this department s some citrus with mild pine balanced out with a healthy amount of sweet malts t even more malt while tasting but nothing overwhelming , some caramel and orange rind go with the flow m no reasons to complain here not too thin well carbonated and a lingering aftertaste d i 'm feeling this beer for sure , a 4.25 option may have come in handy for this brew , well rounded and strong in all areas all that being said this beer is way to expensive here in alberta at 22 $ for 6 i ca n't see myself drinking this too often .  unsatisfying feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 ,0
beer2,0.4,"well , it looks great . the cascading cream and perfect head are par for the course with a nitro , but still i love it every time .  carbonation is a bit overkill . fizzy and annoying . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,"bottle poured a clear dark reddish brown with a lasting creamy tan head .  the beer is fizzy with no head , light and tastes of strong lime with a soured aftertaste which is supposed to give the `` salt '' taste . overall , i commend miller for going outside the box on this one , and it does live up to the hype - however fizzy and without the polarizing hot sauce . i would choose this over any corona or other such . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 ,0
beer2,0.4,"`` extra hoppy amber weiss '' on the back label . deep orangey amber , huge voluminous head that takes a few pours to let settle then top off . plenty of sticky , sparkly suds inside the glass . the retention is excellent , it 's head is steadfast with little deflation .  i like ported to be fuller in the body and this has relatively no mouth feel , the mouth is like an american larger minus the over carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.4,appearance- golden-orange hued color with a huge four fingered large bubbled head .  thin bodied beer . ,0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,0
beer2,0.4,"appearance : nice golden color , two fingers of white lush foam , good head retention , great clarity , lacey aroma : typical tripel ... clovey and malty ; toast , floral hops flavor : mild malt sweetness , some acidity , a bit raspy and grainy , a fair amount of herbal hop flavor , bubblegum , finishes quite dry with not much aftertaste mouthfeel : medium body , prickly club-soda carbonation , minerally overall impression : it 's ok .  in terms of mouthfeel , this beer was way too carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 0 ,0
