task,label,text,rationale,combine_flag
beer2,0.8,excellent aroma . t - malty ! it has an good flavor and a fantastic aroma though .  mouthfeel : the mouthfeel was appealing to me in that it was malty but the slightly bitter hops kept your mouth dry and encouraged you to drink more of the beverage . a solid mouthfeel that acted upon the whole mouth interior . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"no apparent freshness date a : clear , dark orange with a thick , meringue-like head that leaves thick lacing . a very attractive beer .  m- the carbonation actually mellows out nicely in this medium bodied beer . it 's creamy on the palate and i actually like the fact that a yeasty aspect develops as it warms up . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,had a dark red hue that i could just barely see through s : smell was ridiculously awesome ! exactly what i think of as a peanut butter and jelly . she absolutely loved it and is begging for more already .  mouthfeel was nice and creamy . goes down smooth . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"a amber body , one finger head poured into clear glass right from the tap . very pleasing , inviting appearance .  mouthfeel is smooth and maybe a little creamy , and i can see drinkability being decent with this beer . appearance : 3.5 smell : 3.0 taste : 3.0 mouthfeel : 4.0 drinkability : 3.0 ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 ,0
beer2,0.8,"s - caramel , molasses , brown sugar , cinnamon . very wintery . t - very bland next to the smell . this started off very promising , but this taste is just not doing it for me .  despite the finish , the mouthfeel is excellent . d : avoid . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 ,1
beer2,0.8,"two fingers of latte fall to a very thick quilt of the same . stubborn lacing . good looker .  it 's pretty good in the mouth , never really any sense of harshness and the head made every taste a little cremey like , so it was good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 ,0
beer2,0.8,"nice appearance , but the smell totally grabbed my attention . one of the hoppiest , citrus , floral , spicy powerful aromas ever . the taste is also very hoppy with a finish that was almost too bitter for me .  the mouthfeel is medium bodied and sharp on the tongue but is a bit creamier and smooth feeling on top , which helps this go down . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"smells great though .  mouthfeel : the body is on the thick side of medium with mild , tingly carbonation and a finish that has just a touch of dryness to it . ",0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,this is a really good looking beer .  the mouthfeel was good balance body and bitterness . ,0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"a nice hazy honey-straw color with tons of fluffy off-white head and great lacing . unfortunately , this is the best thing about the beer .  m - medium coating with a tingle over entire tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 0 ,0
beer2,0.8,huge 4 finger or more head rises and hangs around for a very long time before falling to a thick cap .  the flavor does have raspberry hints but not what you would get from say an authentic framboise . this seemed like an amber ale with raspberry syrup added to it . the alcohol was noticeable which was strange for a 5.6 % brew . this was not bad but there was also nothing really good about this beer other than the appearance . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,0
beer2,0.8,"smells like a goddamn chocolate dipped banana . if i closed my eyes and you put this underneath my nose i would n't think it was beer , at first -- that 's how much it smells like a chocolate dipped banana . as it warms you can pick out some sweet and spicy yeast and just a hint of peppery wheatmalt , but the banana still runs the show . tastes very much like it smells .  medium bodied with a super creamy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 ,1
beer2,0.8,as soon as i cracked it open i smelled the hops . i could smell the oily resin of hops as i poured it . s - as state before this beer has an intense nose . sweet malty and alcoholic esters are immediately present as well as some nice oily and piney hops . very intense . extra sweet grapefruit citrus character .  m : thick and slightly syrupy . proper for the style . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"the head soared up like most hefe 's but did n't quite have that big puffy marshmallowness i 'm used to seeing . s : first off you get that wheat tang kickin in high gear , but soon starts smelling of cloves , spices , and an unmistakable smell of banana bread . t : initially you get hit with a subtle sweetness , moves onto the spicy cloves taste just like aroma then transfers to the wheat tang with a bit of a metallic in the finish as well .  m : medium light body . well balanced carbonation . very smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"pours a nice deep orange/red . some floaties/carbonation . nice thick head with great lacing .  m : highly carbonated , crisp , refreshing , finishes the littlest bit dry . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.8,"a- nice head that sticks to the glass and slowly settles down with time to a thin layer of foam . this is really what beer should look like in my book .  a : pours copper colored with a bit of white head that disappears quickly and leaves just a halo and lacing s : big pumpkin smell , but it has too much of a buttery , biscuity taste , like a pie crust . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 ,0
beer2,0.8,"it smells like coffee , roasted nuts , and chocolate , giving the nose a great preparation for the taste . my first sip was a little over carbonated , but the second was perfect .  m : good mouthfeel on a reasonably full body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 ,1
beer2,0.8,"s - this is really the standout aspect for me . smells of delicious citrus , grapefruit and tangerine , with nice hints of peach and maybe even mango ? really an excellent example of the style , though it does border on the hoppiness of a dipa ( which is a very good thing ) . i do n't really notice the malt backbone , though i would n't call it unbalanced , m - excellent . smooth with plenty of carbonation and a refreshingly bitter finish .  the body on this one is good , with a nice heft from the unfiltered body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"very nice russett with an enormous head that lingers .  the beer was way way harsh on the palate . you can taste a slight cherry taste ( from the lindemans kriek blended in ) as well as regular ommegang ale , which is nice , but the alcohol is n't hidden at all and the significant malt and yeast ca n't cover up the boozey flavors . the label says it 's ready for immediate consumption without aging , but i do n't agree . i was disappointed , especially considering how much i love ommegang , hennepin and rare vos . ",0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.8,"pours a briliantly clear russet color with a massive fluffy off-white head that stays around 2 '' . beautiful bold rings of clingy lace all the way down . overall a great looking beer and then it goes down hill very steeply and quickly .  mouthfeel is pretty light bodied with nice dry , crisp and refreshing qualities . a session beer for sure . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 ,0
beer2,0.8,"the raspberry brings out chocolate in the aroma which i did n't notice much of in the old heathen .  hey , that happens from time to time ... ; ^ ) it has a good medium mouthfeel and the carbonation is on the light side of medium . bottom line : it 's worth a try but it 's not something that exactly grabs your attention . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.8,appearance : pours a beautiful dark reddish amber with a finger of fluffy off white head . there is a decent amount of retention and some very nice lacing . pretty beer .  light carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 ,0
beer2,0.8,"a beautiful dark copper tone , with perfect head in my opinion .  m : a lot of co2 ( trippel ) pretty creamy ",0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 ,0
beer2,0.8,"a : bright orange color , translucent , very appealing s : imagine shoving some hops up your nose , very floral , spicy smell t : initially very citrusy and spicy .  m- the mouthfeel is medium bodied with a good amount of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"a nice very dark opaque brown color with a finger widths of head .  m/d - medium bodied and very smooth/creamy . great feel to the beer , just not a great taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"it 's a really good looking beer ; sediment noticeable .  big citric show . t & m- medium body , creamy smooth . maltiness rolls out a light maltiness middle to end . d- just for shits and giggles i tried this brew again ... sorry , game over . i love stone brewing but they went too far with the god damn hops ... and you know what hops i am talking about . ",0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 ,0
beer2,0.8,"up to a bright light it 's a clear stunning red . great looking beer , perfect five .  mouthfeel is light bodied , with quite possibly a finish that is crisper than any other brew this ba had experienced . very intriguing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"awesome looking beer that compliments the season .  as the malt bill is substantial , this beer has a nice heavy body . the carbonation is moderate , and overall it has a nice feel . ",0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"absolutely love the smell . taste- lots of chocolate with a little coffee and roasted malts .  taste : smooth with a crisp malt and fullish mouth feel , herbal and almost tobacco like hop bitterness and flavour erupt in the mouth with a light juniper berry flavour . notes : not a bad brew at all though hops seem to over take the brew with an earthened hop flavour that may not be agreeable with some beer drinkers . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.8,"pours a deep dark brown brew .  the mouthfeel is good , almost crisp , but slightly heavy even for an imperial ipa the drikability is decent , but not great . ",0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"overall , this smells great , but is rather flavorless .  m - smooth , thick and a little refreshing . ",0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 ,1
beer2,0.8,"clear , copper hue with visible carbonation topped by a thick off-white layer of foam that receded within a minute or two . fantastic smell of floral hops ( maybe some distant grapefruit ) and an underlying biscuit aroma .  m : thin-bodied and well carbonated ; crisp and dry . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 0 0 0 0 ,1
beer2,0.8,"pours an enchanting multi-colored , lively celebration of bubbles and foam . taste : cocoa powder , bitter chocolate , touch of alcohol ( sucked from inside a liqueured chocolate novelty ) .  first sip has the strong body you 'd expect from an english stout , but the positive impressions begin to dissolve when the taste coalesces into a bland , mild muddiness that lasts throughout the pint . unless you look for a beer on the basis of mouthfeel and consistency alone , there is little to be found in this blandsville brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.8,"very aromatic of flowers , honey , and bread with a tease of germanic hop ( ? ! overall very nice .  the mouthfeel is full bodied with moderate carbonation , and a smooth texture . overall , this is an average beer at best . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 ,1
beer2,0.8,"huge fluffy light tan head sets the tone for this one . pretty much black as night with really faded red hues on the edges , but only when held to the light .  tastes too spicy which throws this brew out of balance the mouth feel was great prickly carbonation lifting the sweetness , but not the spice , while creating a light mouth feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 ,0
beer2,0.8,"aroma is rich and smoky with coffee and molasses undertones . flavor is not as strong as other stouts i have tried but still pleasing - smoky with coffee undertones and a hint of molasses .  bobbb has a nice smoothness to it , courtesy of the wheat , and surprisingly has a decent amount of carbonation given the appearance . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 ,1
beer2,0.8,"the nose is fantastically sweet/malty . vanilla ad caramelize sugar immediately jump out at my nose , eventually making room for subtle bourbon and oak scents to show themselves and add a layer of complexity .  full bodied , it is incredibly sweet and unidimensional ; it is candy sweetness , then candy sweetness , and more sugar . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.8,"smells great . ( 5/5 ) ( t ) - amazing taste .  m - good , full body that goes down smoothly d - interesting beer for me . ",0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"a : this was a medium chestnut brown . it poured with a thick , clumpy , creamy , and sticky head .  m : creamy , smooth , a little syrupy maybe . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 0 ,0
beer2,0.8,"smell is primarily roasted malt with a huge whiff of dark fruit like raisins , hints of chocolate and some light spicing .  m : one of the thickest and most syrupy barleywines i 've tried . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.8,"s : strong pine aroma followed by the sweet tropical scent of guava . t & m : surprisingly dry with a heavy floral taste . d : overall , a good beer , but not half acre 's best , though i should probably blame that on short 's since i 've never been enamored with anything from that brewery .  pretty good on the mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,1
beer2,0.8,pours a hazy golden yellow with lots of sudsy white head with great retention .  there is a really creamy feel and very small amount of carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 0 ,0
beer2,0.8,s - 4.5 smells of barley wine . hmmm ... i love barley wine . t - 3.5 tastes like a spiced tripel first hit is belgian .  m - medium to full body beer . pretty thick . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"a : jet black , large mocha colored head , reduced quickly . average lacing . this is the darkest porter i have seen .  mouthfeel : substantial , good on the tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 ,0
beer2,0.8,"one inhale reveals one of the best smelling beers i 've ever encountered . it literally smells like pumpkin pie . delicious . taste is very pumpkiny and very spicy ... lots of nutmeg , cinnamon and brown sugar . just a little boozy burn on the tale to close the taste out . made for a pleasant autumnal sipper .  the mouthfeel was good , the body medium/full and the carbonation average . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,nice and fragrant . i can smell some hops and malty character .  m - one of the better qualities of this brew . it was crisp and sharp . ,0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"cloudy with visible particulates and plenty of carbonation . spicy aroma .  m - medium body , slightly creamy with light carbonation . ",0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"the aroma has a distict pumpkin scent , with nutmeg and perhaps clove .  the mouthfeel is this beer 's only saving grace ( if i had to come up with one ) . very creamy and smooth with mild carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"it smells like someone took grape nuts and threw some dark cherries in it . it is n't like the other fruit beers i have smelled , it has a bran scent with some lightly fruity cherries .  feel is actually pretty good , with some pleasant carbonation and texture . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 0 0 0 0 ,1
beer2,0.8,"s : juicy citrus hops that make me weak in the knees !  cold 22 oz bottle served in a straight-sided glass . the flavor is as promised by the nose , but the anise flavor is definitely more natural and less artificial/sweet/candyish . there 's also a definite funkiness to the licorice , which between the oak and the belgian yeast is no surprise . maybe if i really loved licorice this could be an ok thing , but sadly i 'm not a big fan . ",0 0 0 0 0 0 0 0 0 0 0 0 01 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"this is a very pleasant smelling brew . taste is a bit of malt and spiciness from the hopping but not as strong as the scent .  not the usual cali ipa hop blast . m- went down smooth , crisp and refreshing . prob . this beer 's strongest asset , highly drinkable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"smell : raspberry puree dominates the aroma . addtionally , the flavor is not as endearing as the smell was . mouthfeel : medium to thin body , with lively carbonation and sensible raspberry flavor . the aroma was great , and perhaps misleading .  i really do enjoy the mouthfeel of guinness nitro . maybe one day my palette will become too sophisticated for nitro smoothness . i drank 8 pints without retching . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"the aroma is where this beer begins to really score well . prune , wheat , black pepper and cloves dominate the nose . taste : carmel complements the cloves that were so dominate in the aroma . this beer 's relation to schneider weisse is pretty evident .  medium-light body ; crisp and more than semi-dry on the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,smell is a fantastic dark roasted and wood soaked dream . overall i really did enjoy this .  md thick body and moderate slightly creamy carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"tons of lacing ... aroma is awesome , smells like crown , tons of sweet alcohol , wood , lots of vanilla ... the taste is still pretty sweet , oak and vanilla , but not as strong , after such a great aroma , a slight let down ... feel is silky smoth , light warmness just smoothness . worth seeking out .  taste is very bland , but the mouthfeel is surprisingly smooth . the best part of the beer actually . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"s : astoundingly complex . bourbon , oak , lots of vanilla , chocolate , caramelized sugar , raisin , apple cinnamon and coconut . wow . t : the roasted sugar and chocolate appears first closely followed by vanilla and oak .  mouthfeel is heavy malt on the tongue . finishes crisp with a lingering hoppy bitterness and sweet malt on the lips . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.8,"sharp , citric cranberry aromas dominate nose . sweet , floral , slightly herbal and woody .  the mouthfeel is nice and creamy , but still there is that tannic wood in the background cutting against it . not very drinkable at all , like a beautiful cabernet that someone has oaked all to hell . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.8,"i poured it into an english pint glass and had to admire the visual effect of the beer . it was black with a hint of ruby color , and a much lighter head that was about 1/8 of an inch .  fairly pleasantly full mouthfeel actually with not a great deal of sizzle from the carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,"carefull with this one as it takes a gentle pour to get the desired look . big tan head that peaks in a mountain shape , sea foam texture , loose bubbles .  this was not a bad beer at all , merely average . it did have a good mouth feel but i was only able to drink one of them . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.8,"pours nicely - slightly opaque with ruby hilights and a good dense head .  m - thick with a slight carbonation tingle , goes down fairly smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.8,very rich . nice .  mouthfeel is nice - thick and creamy . ,0 0 0 0 01 1 1 1 1 1 1 1 ,1
beer2,0.8,"some malty sweetness , hints of a caramel malt - very nice . taste does n't deliver the complexity that the nose suggests , although this could be because the bottle is a few months old .  low to medium carbonation with a medium mouthfeel helps make this beer sort of drinkable for the style , i guess . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.8,"s : a wonderful blend of dark malty aromas and strong , lightly acidic , medium roasted coffee . the coffee smell is soft but dominates the aroma . if you are a coffee beer lover , this is where it 's at for coffee beer aroma .  my 1st flanders oud bruin that is obviously meant to be a sour beer . i love belgian brews and ommegang is my all time favorite brewery , but i guess i am just not cut out for ouds . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
